Score,MonoisotopicMass,SMILES,InChIKey,RetentionTimeScore_Values,NoExplPeaks,NumberPeaksUsed,InChI,MaximumTreeDepth,Identifier,ExplPeaks,InChIKey3,InChIKey2,InChIKey1,FragmenterScore,MolecularFormula,RetentionTimeScore,FragmenterScore_Values,FormulasOfExplPeaks
1.3903112996258595,187.074554,CC1=NC2=CC=CC=C2C(C(N)=O)=N1,NZQVJIFWJATCIT-UHFFFAOYSA-N,1.57951;0.375;1.20451,18,21,"InChI=1S/C10H9N3O/c1-6-12-8-5-3-2-4-7(8)9(13-6)10(11)14/h2-5H,1H3,(H2,11,14)",2,22201619,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,NZQVJIFWJATCIT,298.97146379043187,C10H9N3O,0.19266240890738184,1224.0;1326.0;1836.0;1225.0;1773.0;1774.0;1325.0;1968.0;1573.0;1673.0;1572.0;2649.0;1672.0;2167.0;1574.0;1674.0;1226.0;2067.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;85.0396545454545:[C3H2N2O+2H]+H+;91.0542714285714:[C7H4+2H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H5N3]+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H6N3-2H]+;130.0652:[C9H7N]+H+;131.07295:[C9H7N+H]+H+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.3896352364311817,187.074554,C1=CC(=C(N=C1)N=C2C=CNC=C2)O,IPLLKXUCEGYKFS-UHFFFAOYSA-N,1.57951;1.161;0.41851,9,21,"InChI=1S/C10H9N3O/c14-9-2-1-5-12-10(9)13-8-3-6-11-7-4-8/h1-7,14H,(H,11,12,13)",2,28602626,53.03852_55.0;65.0386_116.0;81.03345_12.0;85.0396545454545_17.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,IPLLKXUCEGYKFS,192.07224110523958,C10H9N3O,0.25580833616940857,1630.0;1223.0;653.0;1324.0;1531.0;2037.0;1156.0;1520.0;1685.0,53.03852:[C4H3+H]+H+;65.0386:[C5H4]+H+;81.03345:[C5H4O]+H+;85.0396545454545:[C3H2N2O+2H]+H+;105.044757142857:[C6H3N2+H]+H+;119.060475:[C7H4N2+2H]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.3866530874602452,187.074554,C=1C=C(C=CC1N)N2C=CN=CC2=O,AGESFIMXCRGLKV-UHFFFAOYSA-N,1.57951;-0.079;1.65851,12,21,"InChI=1S/C10H9N3O/c11-8-1-3-9(4-2-8)13-6-5-12-7-10(13)14/h1-7H,11H2",2,16115663,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;119.060475_631.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,AGESFIMXCRGLKV,378.92085946197113,C10H9N3O,0.14432846452957074,1629.0;1423.0;1529.0;918.0;610.0;653.0;1422.0;305.0;1222.0;1222.0;710.0;917.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;85.0396545454545:[C3H2N2O+2H]+H+;92.0494875:[C6H6N]+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.044757142857:[C6H6N2-H]+;119.060475:[C7H7N2]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H9N3]+H+
1.3846598895844222,187.074554,C1=CC=NC(=C1)N=C(C=2C=CNC2)O,YSPOXVQKRLSNMD-UHFFFAOYSA-N,1.57951;1.915;0.33549,10,21,"InChI=1S/C10H9N3O/c14-10(8-4-6-11-7-8)13-9-3-1-2-5-12-9/h1-7,11H,(H,12,13,14)",2,32476649,53.03852_55.0;65.0386_116.0;81.03345_12.0;85.0396545454545_17.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,YSPOXVQKRLSNMD,183.78897384089078,C10H9N3O,0.25939198715744083,1225.0;1531.0;1224.0;1784.0;1839.0;1630.0;708.0;1774.0;1685.0;1684.0,53.03852:[C4H4]+H+;65.0386:[C5H4]+H+;81.03345:[C5H4O]+H+;85.0396545454545:[C3H3N2O+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H7N3+2H]+H+
1.382211108109041,187.074554,CC(N1CCC=2C(=CC=NC21)C#N)=O,NGOSAXTYVLGDIT-UHFFFAOYSA-N,1.57951;0.463;1.11651,11,21,"InChI=1S/C10H9N3O/c1-7(14)13-5-3-9-8(6-11)2-4-12-10(9)13/h2,4H,3,5H2,1H3",2,24220244,53.03852_55.0;85.0396545454545_17.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,NGOSAXTYVLGDIT,280.23272621015525,C10H9N3O,0.20160865856791296,1835.0;696.0;1596.0;1630.0;1101.0;1058.0;958.0;1530.0;1225.0;653.0;958.0,53.03852:[C4H4]+H+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H4N+H]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H7NO]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H4N3]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H7N3+2H]+H+
1.3813031943597314,187.074554,C1=CC=C(C(=C1)N=NC2=CC=CN2)O,FLDNAVQBEWUPNY-OUKQBFOZSA-N,1.57951;2.703;1.12349,13,21,"InChI=1S/C10H9N3O/c14-9-5-2-1-4-8(9)12-13-10-6-3-7-11-10/h1-7,11,14H/b13-12+",2,17957798,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,OUKQBFOZSA,FLDNAVQBEWUPNY,281.00408099682653,C10H9N3O,0.20091024773830823,1224.0;1833.0;1529.0;665.0;1224.0;1729.0;869.0;305.0;665.0;1785.0;1684.0;1225.0;1324.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C5H5O]+;85.0396545454545:[C3H2N2O+2H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H4N3]+H+;105.044757142857:[C6H4N2]+H+;119.060475:[C7H4N2+2H]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.380200262402373,187.074554,CCOC1=NC2=CC=CC(C#N)=C2N1,BGFBEAAVPNPEQS-UHFFFAOYSA-N,1.57951;1.87;0.29049,12,21,"InChI=1S/C10H9N3O/c1-2-14-10-12-8-5-3-4-7(6-11)9(8)13-10/h3-5H,2H2,1H3,(H,12,13)",2,30909383,53.03852_55.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0,N,UHFFFAOYSA,BGFBEAAVPNPEQS,179.0371809304474,C10H9N3O,0.26102079942533724,1672.0;2214.0;696.0;1674.0;1326.0;1674.0;1326.0;2216.0;1574.0;1837.0;908.0;1226.0,53.03852:[C4H3+H]+H+;65.0386:[C5H3+H]+H+;77.0386:[C6H3+H]+H+;85.0396545454545:[C3H6N2O-H]+;92.0494875:[C6H4N+H]+H+;103.041733333333:[C7H3N+H]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H7NO]+H+;119.060475:[C7H4N2+2H]+H+;130.04005:[C7H4N3]+;147.0554:[C8H6N2O]+H+
1.3782684735197404,187.074554,C1=CC=C2C(=C1)N=NN2C(C3CC3)=O,RFNOWHJPQDMYLI-UHFFFAOYSA-N,1.57951;0.972;0.60751,13,21,"InChI=1S/C10H9N3O/c14-10(7-5-6-7)13-9-4-2-1-3-8(9)11-12-13/h1-4,7H,5-6H2",2,790324,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;105.044757142857_271.0;110.060033333333_7.0;130.04005_11.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,RFNOWHJPQDMYLI,205.1824716216587,C10H9N3O,0.24501888170764421,1048.0;1837.0;1226.0;1629.0;1818.0;1122.0;1729.0;1022.0;1733.0;1091.0;1865.0;1614.0;1639.0,53.03852:[C4H5]+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C3HN3+H]+H+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H2N3+2H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H6NO+H]+H+;130.04005:[C7H4N3]+;142.0652:[C10H9N-H]+;147.0554:[C8H5N2O+H]+H+;160.087069230769:[C9H7N3+2H]+H+
1.377855930938215,187.074554,CC(=C(C1=CC=CC=C1)[H])C(N=[N+]=[N-])=O,XDRFMWIDSYKRBU-BQYQJAHWSA-N,1.57951;2.086;0.50649,13,21,"InChI=1S/C10H9N3O/c1-8(10(14)12-13-11)7-9-5-3-2-4-6-9/h2-7H,1H3/b8-7+",2,9427466,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;95.04925_112.0;105.069975_12.0;110.060033333333_7.0;130.04005_11.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,BQYQJAHWSA,XDRFMWIDSYKRBU,194.52227616218914,C10H9N3O,0.25122412488462,1224.0;1224.0;348.0;1355.0;1121.0;612.0;1091.0;896.0;1833.0;653.0;1252.0;1633.0;2067.0,53.03852:[C4H4]+H+;65.0386:[C5H5]+;77.0386:[C6H5]+;81.03345:[C3H3N3]+;85.0396545454545:[C3H3N2O+H]+H+;91.0542714285714:[C7H6]+H+;95.04925:[C4H4N3]+H+;105.069975:[C8H6+2H]+H+;110.060033333333:[C6H5NO+2H]+H+;130.04005:[C9H6O]+;142.0652:[C10H9N-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.3770933854901528,187.074554,C1=CC=C2C(=C1)C=CC(C(NN)=O)=N2,JTDPJYXDDYUJBS-UHFFFAOYSA-N,1.57951;0.621;0.95851,16,21,"InChI=1S/C10H9N3O/c11-13-10(14)9-6-5-7-3-1-2-4-8(7)12-9/h1-6H,11H2,(H,13,14)",2,215671,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;130.04005_11.0;130.0652_49.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,JTDPJYXDDYUJBS,252.21398801420685,C10H9N3O,0.21684548397113568,1224.0;2068.0;1836.0;1225.0;2068.0;1225.0;1325.0;1325.0;1968.0;1225.0;1225.0;2167.0;448.0;1148.0;1487.0;2067.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C3H4N3-H]+;85.0396545454545:[C3H4N2O]+H+;91.0542714285714:[C7H5+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C4H5N3]+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;130.04005:[C7H6N3-2H]+;130.0652:[C9H6N+H]+H+;142.0652:[C10H6N+H]+H+;147.0554:[C8H5N2O+H]+H+;160.087069230769:[C9H8N3+H]+H+
1.3770188197421807,187.074554,COC1=CC=C(C=C1)C2=NC=CN=N2,XTPVNZQBAOODPO-UHFFFAOYSA-N,1.57951;0.843;0.73651,16,21,"InChI=1S/C10H9N3O/c1-14-9-4-2-8(3-5-9)10-11-6-7-12-13-10/h2-7H,1H3",2,20307084,53.03852_55.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;91.0542714285714_123.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0,N,UHFFFAOYSA,XTPVNZQBAOODPO,220.25433665937598,C10H9N3O,0.23575814158010813,1672.0;1572.0;708.0;348.0;1786.0;2346.0;908.0;1382.0;1482.0;2246.0;2446.0;1582.0;1324.0;1686.0;1786.0;1022.0,53.03852:[C4H3+H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H4]+H+;81.03345:[C3H2N3]+H+;91.0542714285714:[C7H4+2H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C6H4O+2H]+H+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H4N2+2H]+H+;130.04005:[C7H5N3-H]+;130.0652:[C9H6N+H]+H+;131.07295:[C9H6N+2H]+H+;147.0554:[C8H7N2O]+
1.3766123115473345,187.074554,CC1=C(C)N=C(C(C#N)=C1C#N)OC,HMEKAKSXIRLJSS-UHFFFAOYSA-N,1.57951;1.4;0.17951,11,21,InChI=1S/C10H9N3O/c1-6-7(2)13-10(14-3)9(5-12)8(6)4-11/h1-3H3,2,28636480,53.03852_55.0;65.0386_116.0;77.0386_884.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0,N,UHFFFAOYSA,HMEKAKSXIRLJSS,172.28960420358112,C10H9N3O,0.2640637208805178,1325.0;1673.0;696.0;2215.0;1225.0;1673.0;1573.0;1324.0;1324.0;1573.0;1573.0,53.03852:[C4H6-H]+;65.0386:[C5H6-H]+;77.0386:[C6H6-H]+;92.0494875:[C6H6N]+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H3N2+H]+H+;110.060033333333:[C6H9NO-H]+;119.060475:[C7H6N2]+H+;130.04005:[C7H3N3]+H+;147.0554:[C8H6N2O]+H+
1.3764383184480764,187.074554,CC=1C=CN(C(C2=CC=NC=C2)=O)N1,FKIDIDXMIARGET-UHFFFAOYSA-N,1.57951;1.005;0.57451,13,21,"InChI=1S/C10H9N3O/c1-8-4-7-13(12-8)10(14)9-2-5-11-6-3-9/h2-7H,1H3",2,801251,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,FKIDIDXMIARGET,200.75992924043388,C10H9N3O,0.24715198852657025,1226.0;1630.0;1574.0;1630.0;1673.0;1148.0;1731.0;1765.0;2446.0;1864.0;2068.0;1021.0;2067.0,53.03852:[C4H5]+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H4]+H+;81.03345:[C5H3O+H]+H+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C6H4O+2H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.3746503635013534,187.074554,C1=CC=NC(=C1)N(C2=CC=CC=N2)O,LEQKMCWIAYWBBV-UHFFFAOYSA-N,1.57951;1.259;0.32051,9,21,"InChI=1S/C10H9N3O/c14-13(9-5-1-3-7-11-9)10-6-2-4-8-12-10/h1-8,14H",2,28676714,53.03852_55.0;65.0386_116.0;85.0396545454545_17.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,LEQKMCWIAYWBBV,178.33833478841004,C10H9N3O,0.2599587274909171,1225.0;1531.0;1225.0;1646.0;1629.0;1447.0;2651.0;1547.0;1546.0,53.03852:[C4H4]+H+;65.0386:[C5H4]+H+;85.0396545454545:[C3H3N2O+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.3722680630830506,187.074554,C1=CC2=CN=CC=C2C=C1C(NN)=O,XBKXYNLCCIWITL-UHFFFAOYSA-N,1.57951;0.443;1.13651,17,21,"InChI=1S/C10H9N3O/c11-13-10(14)8-1-2-9-6-12-4-3-7(9)5-8/h1-6H,11H2,(H,13,14)",2,30804759,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.069975_12.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;142.0652_9.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,XBKXYNLCCIWITL,279.15954166224503,C10H9N3O,0.19959993217006125,1672.0;2067.0;2549.0;1672.0;1629.0;1224.0;1772.0;1324.0;1224.0;1224.0;2650.0;1967.0;1530.0;448.0;1148.0;1224.0;2067.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H3+H]+H+;77.0386:[C6H3+H]+H+;81.03345:[C5H3O+H]+H+;85.0396545454545:[C3H4N2O]+H+;91.0542714285714:[C7H4+2H]+H+;92.0494875:[C6H4N+H]+H+;103.041733333333:[C7H5N]+;104.049541666667:[C7H5N]+H+;105.069975:[C8H6+2H]+H+;119.060475:[C7H6N2]+H+;130.04005:[C9H5O]+H+;130.0652:[C9H6N+H]+H+;142.0652:[C10H6N+H]+H+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.3712624127148092,187.074554,C1=CC=2C=CC(C(N)=O)=NC2C(=C1)N,ZJCFXKIDPHPZNA-UHFFFAOYSA-N,1.57951;0.284;1.29551,17,21,"InChI=1S/C10H9N3O/c11-7-3-1-2-6-4-5-8(10(12)14)13-9(6)7/h1-5H,11H2,(H2,12,14)",2,24801482,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;85.0396545454545_17.0;91.0542714285714_123.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;130.0652_49.0;131.07295_24.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,ZJCFXKIDPHPZNA,306.4528508738267,C10H9N3O,0.18316426013784892,1629.0;2168.0;1836.0;1630.0;1325.0;1730.0;1225.0;1325.0;1225.0;1225.0;2649.0;1225.0;2167.0;853.0;1674.0;1224.0;2067.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H2N2+2H]+H+;65.0386:[C5H4]+H+;77.0386:[C6H3+H]+H+;85.0396545454545:[C3H3N2O+H]+H+;91.0542714285714:[C7H4+2H]+H+;92.0494875:[C6H5N]+H+;103.041733333333:[C7H6N-H]+;104.049541666667:[C7H6N]+;105.044757142857:[C6H5N2]+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;130.0652:[C9H5N+2H]+H+;131.07295:[C9H7N+H]+H+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.3711428613662737,187.074554,C=1C=C(C(N=C2C=CNC=C2)=O)NC1,FDQKDHCMVXICIJ-UHFFFAOYSA-N,1.57951;1.275;0.30451,9,21,"InChI=1S/C10H9N3O/c14-10(9-2-1-5-12-9)13-8-3-6-11-7-4-8/h1-7,12H,(H,11,13,14)",2,32129698,53.03852_55.0;65.0386_116.0;81.03345_12.0;85.0396545454545_17.0;105.044757142857_271.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,FDQKDHCMVXICIJ,175.787274624658,C10H9N3O,0.26053708240072204,1630.0;1223.0;653.0;1760.0;1631.0;2037.0;1091.0;1803.0;2168.0,53.03852:[C4H3+H]+H+;65.0386:[C5H4]+H+;81.03345:[C5H3O+H]+H+;85.0396545454545:[C3H2N2O+2H]+H+;105.044757142857:[C6H5N2]+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H6N3-2H]+;147.0554:[C8H6N2O]+H+;160.087069230769:[C9H8N3+H]+H+
1.3692181645181571,187.074554,CC(=NC1=CC=CC2=C1N=CC=N2)O,BESZIEFHYJYFBL-UHFFFAOYSA-N,1.57951;0.518;1.06151,12,21,"InChI=1S/C10H9N3O/c1-7(14)13-9-4-2-3-8-10(9)12-6-5-11-8/h2-6H,1H3,(H,13,14)",2,10438003,53.03852_55.0;65.0386_116.0;77.0386_884.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,BESZIEFHYJYFBL,265.21790515748194,C10H9N3O,0.2070476239413425,1629.0;2550.0;1226.0;1631.0;1784.0;1584.0;1530.0;1630.0;1224.0;1224.0;1324.0;1684.0,53.03852:[C4H3+H]+H+;65.0386:[C5H3+H]+H+;77.0386:[C6H3+H]+H+;92.0494875:[C6H6N]+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H7NO]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.3688220647544624,187.074554,CC(=NC=1C=CC2=C(C1)N=CC=N2)O,RSFKAUCHARNNIR-UHFFFAOYSA-N,1.57951;0.518;1.06151,12,21,"InChI=1S/C10H9N3O/c1-7(14)13-8-2-3-9-10(6-8)12-5-4-11-9/h2-6H,1H3,(H,13,14)",2,10438002,53.03852_55.0;65.0386_116.0;77.0386_884.0;92.0494875_377.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,RSFKAUCHARNNIR,265.04006997735536,C10H9N3O,0.2070476239413425,1629.0;2550.0;1226.0;1631.0;1784.0;1584.0;1530.0;1630.0;1224.0;1224.0;1324.0;1837.0,53.03852:[C4H3+H]+H+;65.0386:[C5H3+H]+H+;77.0386:[C6H3+H]+H+;92.0494875:[C6H6N]+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H4N2]+H+;110.060033333333:[C6H7NO]+H+;119.060475:[C7H5N2+H]+H+;130.04005:[C7H4N3]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H7N3+2H]+H+
1.365024290601443,187.074554,CN1C=CN=C1C(C2=CC=CC=N2)=O,QKQWZNDZQCIWQU-UHFFFAOYSA-N,1.57951;0.67;0.90951,15,21,"InChI=1S/C10H9N3O/c1-13-7-6-12-10(13)9(14)8-4-2-3-5-11-8/h2-7H,1H3",2,4463974,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;81.03345_12.0;85.0396545454545_17.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0;160.087069230769_999.0,N,UHFFFAOYSA,QKQWZNDZQCIWQU,239.273329297019,C10H9N3O,0.22130145026212356,1225.0;1674.0;1574.0;1673.0;1674.0;1191.0;1774.0;1969.0;2069.0;1968.0;2651.0;1968.0;2167.0;1225.0;2067.0,53.03852:[C4H4]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H4]+H+;81.03345:[C5H3O+H]+H+;85.0396545454545:[C3H3N2O+H]+H+;92.0494875:[C6H4N+H]+H+;95.04925:[C6H4O+2H]+H+;103.041733333333:[C7H4N]+H+;104.049541666667:[C7H4N+H]+H+;105.044757142857:[C6H5N2]+;110.060033333333:[C6H5NO+2H]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H6N3-2H]+;147.0554:[C8H7N2O]+;160.087069230769:[C9H8N3+H]+H+
1.3646727213033905,187.074554,CN1C(C#N)=C2C=C(C=CC2=N1)OC,MMZUVYJAYGCXKH-UHFFFAOYSA-N,1.57951;1.916;0.33649,14,21,"InChI=1S/C10H9N3O/c1-13-10(6-11)8-5-7(14-2)3-4-9(8)12-13/h3-5H,1-2H3",2,28556161,53.03852_55.0;57.0447285714286_93.0;65.0386_116.0;77.0386_884.0;81.03345_12.0;92.0494875_377.0;95.04925_112.0;103.041733333333_15.0;104.049541666667_999.0;105.044757142857_271.0;110.060033333333_7.0;119.060475_631.0;130.04005_11.0;147.0554_3.0,N,UHFFFAOYSA,MMZUVYJAYGCXKH,174.88080400927976,C10H9N3O,0.2593532558281917,1684.0;1673.0;2549.0;1685.0;1225.0;1581.0;1836.0;2550.0;2650.0;1572.0;1733.0;1572.0;1324.0;653.0,53.03852:[C4H3+H]+H+;57.0447285714286:[C2H3N2+H]+H+;65.0386:[C5H3+H]+H+;77.0386:[C6H3+H]+H+;81.03345:[C3H3N3]+;92.0494875:[C6H3N+2H]+H+;95.04925:[C6H6O]+H+;103.041733333333:[C7H3N+H]+H+;104.049541666667:[C7H3N+2H]+H+;105.044757142857:[C6H5N2]+;110.060033333333:[C6H6NO+H]+H+;119.060475:[C7H6N2]+H+;130.04005:[C7H5N3-H]+;147.0554:[C8H6N2O]+H+
